,path,height,width,ratio_(w/h),intensity,mean_red,mean_green,mean_blue,std_red,std_green,std_blue
0,cs3m8x.jpg,224,224,1.0,18919330,145.89606584821428,126.28113042091837,104.88215481505102,61.09866230828409,50.27334410358389,58.515674373875896
1,8s9e13.jpg,224,224,1.0,20357769,171.4219347895408,129.2587292729592,105.04655612244898,46.77383859182109,56.571050059994064,58.53968087701772
2,d0vqwf.jpg,224,224,1.0,12094714,91.90535315688776,79.60329639668367,69.53714923469387,75.25939246618607,57.656324251717855,40.09936407723503
3,6ygzqq.jpg,224,224,1.0,21728565,174.72674186862244,143.87549824617346,114.44473453443878,57.08791275148744,56.1261137944189,49.17683908598153
4,7m8c22.jpg,224,224,1.0,14493707,119.48850047831633,95.6109693877551,73.75789221938776,62.611016098046825,54.30792876260111,52.82433844089271
5,cp5t6t.jpg,224,224,1.0,19014558,136.58031728316325,126.08418367346938,116.29272959183673,82.16667409005782,84.44955729052553,86.17930989048263
6,6bnq6u.jpg,224,224,1.0,19209623,146.91774952168367,126.52299904336735,109.40409757653062,66.4306648624084,65.73801909396568,64.22182659308449
7,61gj0w.jpg,224,224,1.0,20648181,161.9866868622449,130.70679209183675,118.82160794005102,73.71489851103715,85.62631464119721,91.71910366686318
8,cbxtst.png,224,224,1.0,19484004,162.60235969387756,130.38137755102042,95.32948022959184,32.89125094253026,47.43300566368453,52.732252656242345
9,d5h6f3.jpg,224,224,1.0,21108049,160.2120137117347,134.53950095663265,125.92867107780613,67.20897357932606,71.57794728302116,70.33787321577023
10,azwgr1.jpg,224,224,1.0,14106836,109.86124840561224,94.47181919642857,76.81401466836735,81.1868831096901,71.11101398822932,65.91551620917669
11,b3qlm0.jpg,224,224,1.0,26005322,194.43592554209184,172.46041932397958,151.3857421875,66.40518171418896,76.23282669197809,83.03385570116122
12,9capsc.jpg,224,224,1.0,30123000,209.89706234056123,196.76076211734693,193.68895487882654,59.730517829531095,58.73632198510174,60.2896753692562
13,8e32jk.jpg,224,224,1.0,23361758,175.94630899234693,157.51106106505102,132.13889110331633,38.916008313466044,41.55340544705365,46.980299048034986
14,chsodl.png,224,224,1.0,24125952,165.17960778061226,158.6357421875,157.01118064413265,84.00563229135378,87.90658649961996,87.67017579726617
15,896am9.jpg,224,224,1.0,11257732,79.7813496492347,75.39869658801021,69.18482940051021,70.20489359298921,64.35706560457028,59.90844682013864
16,7v36c0.jpg,224,224,1.0,29998349,208.55580357142858,198.46137595663265,190.84532445790816,39.0814361627493,54.161280072944244,57.64732446453418
17,8xb5x6.jpg,224,224,1.0,11834347,87.87990274234694,78.46101721938776,69.51580436862245,63.6644684786908,60.13411711009544,53.50605599633706
18,9iqkja.jpg,224,224,1.0,20634680,164.9843152104592,141.39259805484693,104.86910076530613,45.76963956872948,48.90379391101528,57.70629866460791
19,axvxo2.jpg,224,224,1.0,9220602,58.27208227040816,61.00091677295919,64.4921875,60.96214728079276,56.10647504991624,53.39074831177565
20,b3fxwq.jpg,224,224,1.0,18113940,142.83252949617346,120.6547552614796,97.52076690051021,58.97431830664654,58.01758238826349,59.16981436187287
21,9ect1s.jpg,224,224,1.0,25757239,177.13737643494898,168.9629504145408,167.2375039859694,78.67481378828938,83.6056196423331,85.69077787118722
22,6hz9be.jpg,224,224,1.0,16060158,139.7227160395408,106.86457669005102,73.48919802295919,67.52396251669504,58.05237995578604,41.78925459698191
23,aw1l6k.jpg,224,224,1.0,23085496,169.47136080994898,148.94475446428572,141.67428651147958,63.049765235999494,70.17077991714774,75.69389753824805
24,bcpj1p.jpg,224,224,1.0,22927799,175.29408482142858,145.84078045280611,135.8126594387755,61.21848752111495,69.61694673039811,68.6766615151662
25,azffrf.jpg,224,224,1.0,19236420,165.71091757015307,113.62187101403062,104.04611766581633,58.02216219850235,72.68460711692437,69.88844679409468
26,6dugrz.jpg,224,224,1.0,17497420,156.1105110012755,114.7635722257653,77.84681919642857,58.855151810363154,61.94204846476169,62.754455973310876
27,7edi1n.jpg,224,224,1.0,20576550,161.11571269132654,135.24565529336735,113.72612404336735,57.00600314330137,61.72874225701066,50.381363776102475
28,7hhqft.jpg,224,224,1.0,19161187,143.30040258290816,127.53402024872449,111.04510124362245,59.690472170608366,58.33702789386878,58.19175022151666
29,91uibs.jpg,224,224,1.0,18841463,147.54233099489795,121.09004304846938,106.8750996492347,50.34818421945885,52.909344544653266,50.67143763528033
30,7gmt57.jpg,224,224,1.0,18776744,133.71143574617346,124.15567203443878,116.35052614795919,35.35231379308475,36.40169675853162,41.03727688857779
31,83g71e.jpg,224,224,1.0,18191226,140.56325733418367,125.97807716836735,96.00701530612245,52.8663129301983,52.302968213993786,47.103648876243106
32,d7nsys.jpg,224,224,1.0,12854735,112.31716358418367,87.94230309311224,55.93343431122449,67.23430866168663,61.13078777209638,54.65503367018146
33,g24iq3.jpg,224,224,1.0,18733761,164.39305644132654,120.50542091836735,88.46251195790816,59.325066970440055,66.31652935459722,66.73876929333922
34,bxz1ij.jpg,224,224,1.0,21568716,176.7464524872449,140.0841438137755,113.03061224489795,29.588245859788405,45.60120612982318,54.00798813691448
35,bsbkg7.jpg,224,224,1.0,16404147,147.24956154336735,99.03661112882654,80.6459661989796,69.31478889206016,58.81000479721941,59.60685613903379
36,6j6r2i.jpg,224,224,1.0,16911875,129.92739556760205,105.38773517219387,101.73594945790816,58.95074030076625,57.50861071497112,63.29744967666667
37,7tidr7.jpg,224,224,1.0,19877329,148.2000956632653,130.12240911989795,117.8296197385204,58.498086539795295,64.75775758035824,75.90845722271379
38,69st8h.jpg,224,224,1.0,21509750,149.67990672831633,143.56652582908163,135.43959263392858,79.9130878016876,85.97809777802921,88.46556746429204
39,50yjq4.jpg,224,224,1.0,19216267,142.69224330357142,127.42366868622449,112.86134805484694,61.769518421569714,69.80694006871794,71.90064349534705
40,clsm74.jpg,224,224,1.0,23423685,167.02774234693877,153.35297751913265,146.44973692602042,61.74424854033909,67.85352072909701,73.06046248813743
41,c3ao49.jpg,224,224,1.0,16677273,129.0203085140306,111.86170679209184,91.49348294005102,46.378853510690014,45.0742985575395,44.50541921545325
42,9gj5xp.jpg,224,224,1.0,18531574,145.56138392857142,117.56463249362245,106.20541693239795,58.3148583709331,56.36995436717689,55.41235074087777
43,dkxmcr.jpg,224,224,1.0,11920031,98.90943877551021,77.68166055484694,60.97329400510204,64.44397287213694,51.846166640335184,48.976908111682
44,7zz7pr.jpg,224,224,1.0,15306125,103.7168965242347,108.07188695790816,93.25994499362245,55.24208512224061,51.24730418956377,48.449001789747896
45,83nhkf.jpg,224,224,1.0,13076242,86.61545360331633,83.57477678571429,90.41727120535714,69.92399002434476,62.8795454950126,53.91371058857552
46,doeglt.jpg,224,224,1.0,14116089,99.20685188137755,94.94323979591837,87.18140146683673,50.69124147993899,54.52175326400246,57.71144969119524
47,davxg8.jpg,224,224,1.0,19553479,154.30269451530611,129.65174585459184,105.74340322066327,61.00322735333558,60.34072357750053,55.566355328352806
48,3n8acw.jpg,224,224,1.0,23667598,179.49659199617346,158.51883370535714,133.67617984693877,38.551850866362365,48.26342242402426,47.90696087952723
49,bt8wgl.jpg,224,224,1.0,21054748,171.92647879464286,140.5198301977041,107.17159598214286,44.784342266759836,53.66177877126243,61.40943829655173
50,di9wu8.jpg,224,224,1.0,19017158,145.02879862882654,128.6491549744898,105.33109454719387,38.870874722158796,42.419818037046504,58.48771758569689
51,7qcb1l.jpg,224,224,1.0,15960722,133.94897959183675,111.5981146364796,72.54765226403062,68.49152207315547,63.43978817717267,66.36118324660346
52,dcoj7q.jpg,224,224,1.0,14449004,119.51949139030613,104.13022161989795,64.31672512755102,66.71854895560391,68.85616471488211,64.90661103597785
53,ccpa3f.jpg,224,224,1.0,18494232,168.21105707908163,122.1088568239796,78.26729910714286,57.72419153574425,46.41447575864157,35.06891987373991
54,bobypg.jpg,224,224,1.0,19803764,146.8713528380102,130.93215880102042,116.88247369260205,59.33172371964421,63.25906610224216,62.5625229278596
55,6xg60c.jpg,224,224,1.0,19873317,143.32204639668367,126.62364477040816,126.12647480867346,90.4976206150159,91.05456086219671,87.3606887292289
56,6ezdh2.jpg,224,224,1.0,19047171,140.84373007015307,128.56232063137756,110.20115194515306,63.211171307631616,66.8357521088278,65.1392883659294
57,7rqswh.jpg,224,224,1.0,17427072,136.2761678890306,119.2708665497449,91.7718431122449,64.44714294929143,55.94558138606417,53.36005473428409
58,6poiuv.jpg,224,224,1.0,13382328,89.00470344387755,87.39291693239795,90.31012834821429,76.13812139903068,67.91120183412983,71.3956655639516
59,73lvjc.jpg,224,224,1.0,14553697,105.43853635204081,98.08613679846938,86.52828045280613,52.54402165515141,48.11858054951235,44.82762164413321
60,6cfzfn.jpg,224,224,1.0,18643455,146.3575813137755,119.28406010841837,105.9195631377551,41.62282484301988,45.57612533945949,47.45271196028402
61,79gj44.jpg,224,224,1.0,12974756,89.78103077168367,86.58490114795919,82.21896922831633,73.8213717669196,72.64542948298272,71.70380610296635
62,7m2nbp.jpg,224,224,1.0,17276003,128.9469666772959,114.62663424744898,100.73449457908163,72.37516575532533,72.06380527955358,69.2324317248407
63,8pegot.jpg,224,224,1.0,11509648,86.66037547831633,73.1225286989796,69.60261878188776,70.8785935321537,58.81027504885961,58.824467299949674
64,7tx0kg.jpg,224,224,1.0,18689779,150.14857700892858,130.67908960459184,91.6567681760204,74.85761321353196,66.27004815256375,49.08401502080863
65,777ijm.png,224,224,1.0,29470220,194.9766621492347,198.97110172193877,193.38920998086735,28.082780695215867,33.48650867295381,60.53900580335289
66,5nctzg.png,224,224,1.0,21393566,158.06413424744898,140.2722018494898,128.03415975765307,90.99760440261677,97.49340905525028,104.29709257221204
67,cznz29.jpg,224,224,1.0,16996167,134.89086415816325,111.77499202806122,92.06515066964286,83.86971915166856,75.1435381953066,79.4526860041026
68,961zb7.jpg,224,224,1.0,16940537,138.4450135522959,111.78091119260205,87.3963847257653,54.91597541077732,63.14679081809153,64.41786722013755
69,9iyhdb.jpg,224,224,1.0,14801154,118.00019929846938,95.44070870535714,81.54382573341837,48.494366305962934,48.5002251057424,49.5152167419165
70,bvnxh5.jpg,224,224,1.0,17129287,122.35132334183673,115.28667091836735,103.74607382015306,53.53663097384238,50.35569679675383,51.72301733553817
71,9h7gno.jpg,224,224,1.0,18270773,152.826171875,121.37856744260205,89.92897002551021,53.117003425603855,63.32287417767175,59.59259618537039
72,d8wctz.jpg,224,224,1.0,10196084,78.6165696747449,69.67500398596938,54.914819834183675,31.053355203892107,30.546746809324162,31.059780099210137
73,5965i8.jpg,224,224,1.0,17236966,146.4411471619898,111.18108258928571,85.90786431760205,61.52484413197124,52.9091561102125,45.315029630467656
74,72196i.jpg,224,224,1.0,17462321,109.52714445153062,120.35758131377551,118.13665896045919,63.37404383644659,68.381601419597,71.18497580139442
75,b9dt44.jpg,224,224,1.0,16045113,188.8801817602041,92.09442761479592,38.802036830357146,48.416819904986134,71.54440365308858,37.35442156884381
76,ayca98.jpg,224,224,1.0,21687158,151.31190210459184,141.38303172831633,139.52680564413265,84.64027280140364,89.14312358586812,91.03143444594578
77,cz4lyy.jpg,224,224,1.0,14273205,119.98973612882654,92.28922193877551,72.18383290816327,77.36515998171309,70.30407557400594,69.62654632788137
78,88byfv.jpg,224,224,1.0,24237569,175.71713568239795,164.67452566964286,142.6593789859694,32.21986939439479,28.4003014439004,32.103344217479496
79,bz8ohq.jpg,224,224,1.0,23496106,168.77487244897958,154.96071827168367,144.53820551658163,73.16531312899811,79.03884981128245,86.62612259355491
80,bllmn6.jpg,224,224,1.0,15724752,93.23852040816327,97.109375,123.04400510204081,67.90533347953178,67.49596279351196,63.028717558113
81,61kqj5.jpg,224,224,1.0,29894972,216.64106345663265,198.2220384247449,180.93911431760205,43.51466396065648,61.506439639649486,84.41255718760249
82,arjsrl.jpg,224,224,1.0,16710470,130.72761878188774,106.55939094387755,95.7500996492347,59.400412520546105,59.42367953025769,57.05205528032114
83,559jwe.jpg,224,224,1.0,15790100,114.52032844387755,108.48156489158163,91.6923828125,48.30990503123369,45.91796035298617,55.887196079253286
84,bahxef.jpg,224,224,1.0,18557227,147.2685546875,129.95254703443877,92.62159199617346,64.99087735015848,64.88678972024644,76.7674885148245
85,9fs1b0.jpg,224,224,1.0,16513525,159.2459343112245,98.2455755739796,71.62051578443878,55.29739776580047,49.80513726893302,46.04532094422207
86,7ra2l3.jpg,224,224,1.0,15488205,123.27576929209184,100.75504225127551,84.64674346301021,66.52138940470184,56.836207444974065,52.45299415800042
87,5t7rxo.jpg,224,224,1.0,15868644,125.70894451530613,100.82029257015306,89.73040896045919,68.12183417823444,72.73565876408576,76.57765836015896
88,d9hw7c.jpg,224,224,1.0,8475151,63.252570950255105,49.091816804846935,56.56407445790816,55.39576708565556,45.104585894184055,42.35619804429353
89,5frcxw.jpg,224,224,1.0,14137506,114.32481664540816,92.78260522959184,74.6509088010204,47.57344913275326,41.065550010648394,34.27035594631074
90,b8jflh.jpg,224,224,1.0,16029225,99.19108737244898,111.3764349489796,108.8924784757653,72.82875188884896,47.85508139064447,51.261221107273826
91,7jmdyr.jpg,224,224,1.0,19877987,174.82517538265307,123.9014668367347,97.43859614158163,48.73455824709396,60.39101715657332,66.82658801261671
92,b90oo6.jpg,224,224,1.0,22528745,172.62513950892858,144.99856505102042,131.3707350127551,47.1725378886472,63.13168342964021,63.22028377568285
93,8nrjhd.jpg,224,224,1.0,15133870,116.48608896683673,102.56020806760205,82.56941565688776,72.35276413985187,71.3801479432255,70.387307459261
94,cig265.jpg,224,224,1.0,11171073,87.0331034757653,74.16368383290816,61.440987723214285,46.03133204976762,46.01874857617692,46.201179776798185
95,at2d2d.jpg,224,224,1.0,23483144,166.60586734693877,157.73441485969389,143.67518335459184,51.26716666525383,56.92870425289294,63.3458049945663
96,bawyu8.jpg,224,224,1.0,26897820,197.55416932397958,180.62655452806123,157.88871173469389,62.177823118974196,75.27324141619594,98.16049973727723
97,au97f9.jpg,224,224,1.0,15490779,113.79621731505102,102.28549505739795,92.64714205994898,43.79535261412598,45.491258341850774,47.830194148685294
98,8q3473.jpg,224,224,1.0,19900113,136.19640864158163,134.73070790816325,125.67908960459184,84.08279800468878,86.19300391038594,84.71223030887171
99,7v95ib.jpg,224,224,1.0,12504112,91.74143016581633,76.80727838010205,80.65632971938776,80.30996200664147,68.40111038385686,68.86888430373165
100,ce5l5j.jpg,224,224,1.0,17034699,132.83352598852042,108.46574059311224,98.1996771364796,55.580256820510094,58.67777480562789,53.60158571466544
101,cf5vqw.jpg,224,224,1.0,18519982,136.8025350765306,124.55990911989795,107.73796237244898,69.34725375892704,58.14173590413191,45.478715799217916
102,8i6zlt.jpg,224,224,1.0,17329839,132.6495137117347,116.91129225127551,95.82023278061224,67.59621154070031,67.0665965690444,70.13288602078184
103,9585ou.jpg,224,224,1.0,12097069,101.18530771683673,79.3675462372449,60.53987962372449,80.72877445427599,68.42006576466093,55.03916527187522
104,b54f6p.jpg,224,224,1.0,15838213,132.79119499362244,103.75386639030613,79.10809948979592,43.14813398788415,51.559446463759095,58.32561824541159
105,7gz60z.jpg,224,224,1.0,21175670,161.7157605229592,141.9143614477041,118.39773995535714,56.18014160074168,57.280260133447825,60.31363659836807
106,bezzzx.jpg,224,224,1.0,11590216,85.01727917729592,76.19889987244898,69.77505181760205,53.42532308803953,47.0765723337286,43.291290602537465
107,dg1oh6.jpg,224,224,1.0,19306919,170.84078045280611,125.30106026785714,88.64209980867346,43.26783710493405,45.55801934966672,61.0067631663255
108,8yjm3j.jpg,224,224,1.0,22418777,161.7361686862245,146.3124003507653,138.75422512755102,69.06085471668146,64.92479185816224,71.95293760006189
109,aynu44.jpg,224,224,1.0,13706955,94.24220742984694,93.98569036989795,84.94961734693878,52.41401666043703,60.25442603740186,74.11040771538995
110,7wt3zn.jpg,224,224,1.0,26012871,166.21853077168367,172.89857700892858,179.3154296875,61.03208658823084,55.10368149094214,54.37389394076799
111,6a5jyd.png,224,224,1.0,16425241,152.6913464604592,111.43532764668367,63.225864955357146,33.82399027749792,38.836419264660485,34.82362952993288
112,9k30cn.jpg,224,224,1.0,21197982,153.5587531887755,136.5882493622449,132.32553411989795,63.63241500516336,72.39155319846569,65.17388723470222
113,dk3and.png,224,224,1.0,10845537,83.15603077168367,74.78559470663265,58.2082669005102,65.43410486117882,54.73892032798735,34.589012489151564
114,90xx0j.jpg,224,224,1.0,18282777,133.87067522321428,120.03425940688776,110.46801259566327,67.70814937023202,74.64872110799769,78.36683878403156
115,b7n5p0.jpg,224,224,1.0,22616815,171.90987723214286,152.7569953762755,126.08278858418367,47.61606692176968,53.81729443902087,62.226586606372926
116,dm8kx8.jpg,224,224,1.0,20864662,173.54398517219389,139.63978794642858,102.64574697066327,60.05949678935332,58.46469913093147,61.24696052570176
117,8elmv5.jpg,224,224,1.0,13865009,118.4375996492347,93.19174505739795,64.69816246811224,65.80556194661277,59.99640159490226,55.318870639157524
118,8rey3c.jpg,224,224,1.0,19262728,161.95798788265307,128.06202168367346,93.88321109693878,49.51525131886913,49.34556467848255,49.43700164892482
119,5r84wi.jpg,224,224,1.0,11181456,113.52897799744898,61.73622847576531,47.57950015943877,52.82988631705649,58.03819362559041,52.18919878273993
120,blax3m.jpg,224,224,1.0,13711216,106.70681202168367,91.7652662627551,74.79035794005102,75.74752706838991,64.22768885880939,58.01620100785639
121,8nxfoq.jpg,224,224,1.0,19330141,136.91896524234693,129.12460140306123,119.20318478954081,74.73710387834917,77.97576090008349,79.96865910066512
122,b0ppdj.jpg,224,224,1.0,16437783,130.21149553571428,109.3228834502551,88.06812021683673,73.8708385050342,70.60814939809876,69.3579079487802
123,74a9dh.jpg,224,224,1.0,21441023,155.3170240752551,154.20176977040816,117.79751275510205,61.259366165195296,39.23821379639609,52.38898512386464
124,b2jvd1.jpg,224,224,1.0,12359586,115.62167171556122,80.52768255739795,50.17530293367347,68.2314031665238,46.23496712324721,27.32380140963702
125,bmwptn.jpg,224,224,1.0,18413758,160.7404934630102,120.33826929209184,85.90461575255102,41.86607522863663,56.19598305524573,65.80243770390624
126,atjion.jpg,224,224,1.0,24759091,189.58346619897958,166.97614397321428,136.88528380102042,56.50191013658213,71.57289387973518,90.22078039914888
127,cdrgnt.jpg,224,224,1.0,14930061,106.98194355867346,100.67159598214286,89.9002909757653,51.39679652253341,49.37292655783369,47.30315941056639
128,8k9jl3.jpg,224,224,1.0,8900477,82.91998166454081,54.668626434948976,39.79653619260204,54.08042379503353,41.48220129152059,30.630329294084124
129,870mch.jpg,224,224,1.0,18459978,114.88659917091837,131.8135762117347,121.20436065051021,60.42126288711957,59.98102813628627,62.307155691049694
130,btk1ui.jpg,224,224,1.0,18403354,150.1487962372449,121.81359614158163,94.81363600127551,56.29908096235045,50.40365671838686,61.948061365023555
131,6v4kes.jpg,224,224,1.0,11207919,85.26869419642857,73.02696508290816,65.07645089285714,62.448404957573835,59.68567694690301,58.739567153068634
132,8vlki6.jpg,224,224,1.0,18616057,146.12882653061226,122.51036352040816,102.3759765625,58.29491281713751,54.198193040780524,54.98791687375984
133,99y5l3.jpg,224,224,1.0,8108094,66.62533880739795,55.30072146045919,39.667012117346935,63.276572443690604,57.05212233619078,50.437055552765585
134,5ybp1c.jpg,224,224,1.0,21294732,160.60291772959184,142.6213926977041,121.17643893494898,55.23125095494469,58.981232320502485,67.04324912614426
135,cjvlox.jpg,224,224,1.0,17701495,126.24288504464286,117.08201132015306,109.46318957270408,79.66063935052189,72.61507865249764,63.825993560498446
136,8y0ph1.jpg,224,224,1.0,19948014,140.1893534757653,136.71745455994898,120.65405771683673,80.3103209266027,77.82887774241937,75.07183676121176
137,bpbn9f.jpg,224,224,1.0,18891355,140.90176578443877,123.49920280612245,112.10084502551021,60.22570298315893,58.100953367469536,59.80873194889189
138,6fdt2j.jpg,224,224,1.0,19589950,157.0667649872449,134.4200813137755,98.9378587372449,48.33246972264142,53.48625362922053,60.29970888530258
139,cox5r1.jpg,224,224,1.0,25551548,191.70340401785714,178.49575494260205,139.03928172831633,32.9306231622868,34.659494433195235,44.4085210358035
140,85itg7.jpg,224,224,1.0,17493715,117.6548150510204,122.53338249362245,108.45886479591837,54.05958862425284,53.52033614268464,58.47720485848141
141,bs2z46.jpg,224,224,1.0,29460784,201.41491948341837,199.76761798469389,185.96637834821428,65.00595304728876,67.80739900547158,79.933171510271
142,dhqkxp.jpg,224,224,1.0,22674674,158.46831154336735,152.7335578762755,140.7009127869898,71.42764530863812,75.16183073801055,79.52724314289517
143,7ig0ux.jpg,224,224,1.0,15696443,110.4329759247449,112.2816087372449,90.11312181122449,57.47029765335458,58.24323045012662,49.03033398988739
144,86per5.jpg,224,224,1.0,14038735,116.23068797831633,98.44112723214286,65.11802455357143,62.90966770845351,59.150208215124756,56.54687056066634
145,cdwrl6.jpg,224,224,1.0,29149117,201.86114875637756,193.36760602678572,185.7086854272959,71.76328602294114,79.89332518637497,87.82292802202522
146,dbcf26.jpg,224,224,1.0,19254124,136.89616549744898,127.39897560586735,119.43660315688776,78.74764267789006,71.63788053593912,61.313412147917404
147,dqx8se.jpg,224,224,1.0,16079964,128.86999760841837,108.544921875,83.05630181760205,78.70344998530015,68.75942577229213,71.29202097717298
148,99ccgb.jpg,224,224,1.0,15492435,112.40017139668367,104.46827168367346,91.89341517857143,45.19026439383436,41.967603755725875,40.23290472704314
149,bh7ad9.jpg,224,224,1.0,20544821,149.01032366071428,137.98981584821428,122.45499840561224,37.53868185976925,45.165466892652255,54.72673635948506
150,cx33dl.png,224,224,1.0,15522604,137.1413026147959,103.62836814413265,68.59345105229592,71.03194599481874,57.51283082164859,46.14518636660804
151,6wt0sm.jpg,224,224,1.0,27858049,193.2936862244898,187.67452566964286,174.2384406887755,71.16700605136351,70.77889134786933,86.0619969379999
152,8qqysc.jpg,224,224,1.0,16914372,132.90383848852042,117.21271125637755,86.98429528061224,63.8125654340002,58.3311253415268,47.05377084378511
153,c7cxoy.jpg,224,224,1.0,18242173,153.90082908163265,125.75416533801021,83.9087213010204,53.15588735297354,47.94754101975041,43.53878130117401
154,cxfaao.jpg,224,224,1.0,18419056,153.38424744897958,118.24541613520408,95.45930325255102,80.46865300038533,80.00385408367531,78.87219661945721
155,7hzukw.jpg,224,224,1.0,18686418,161.3241191007653,132.93024553571428,78.1630859375,57.5810957373811,59.2025428893879,70.03100318859293
156,auyu6n.jpg,224,224,1.0,13170166,122.79737324617346,80.0790019132653,59.60301737882653,75.33593489835779,55.93848100062143,44.137206783208896
157,cfq58d.jpg,224,224,1.0,14249835,103.60704320790816,94.3169244260204,86.07306281887755,53.97597865109513,51.38998123324321,51.61969426730962
158,601d1v.jpg,224,224,1.0,17213266,132.7936862244898,120.98361766581633,89.28045280612245,63.99465238686613,61.80684095955511,64.49354325121226
159,bjygyd.jpg,224,224,1.0,14244569,114.74962133290816,95.54370615433673,73.59875239158163,46.59383522487837,49.029458064916646,52.38859213888305
160,b18248.jpg,224,224,1.0,16042188,116.63265306122449,110.4874043367347,92.59829400510205,76.20102782146708,77.42387277452212,79.09404635196525
161,7cnode.png,224,224,1.0,16041919,112.15318080357143,108.20051419005102,99.35929528061224,104.83748172093722,103.99526651786651,102.22733814199486
162,br4262.jpg,224,224,1.0,15627832,114.11041135204081,106.49908322704081,90.85080516581633,70.27856129912355,71.55306449552208,72.75032560605248
163,6ilvvv.jpg,224,224,1.0,19805487,151.33472177933675,135.8233418367347,107.56226084183673,53.27281307530806,47.918886347729504,56.559085880642556
164,885duk.jpg,224,224,1.0,13502606,102.3521803252551,89.44399713010205,77.3086933992347,51.33602932635928,47.548543315849074,44.43479139753169
165,asj63y.jpg,224,224,1.0,20367397,153.12013711734693,138.28599330357142,114.51297433035714,55.105919688134016,54.62734665415454,62.896946349142056
